vertex,authority,hub
1,0.7555296675746628,0.31696611897751525
0,0.5811151315766063,0.3015214369831423
8,0.15063278038117509,0.035720400676777016
2,0.11224127491858468,0.4733209872840591
4,0.10087337994915377,0.4253826217035233
7,0.10087337994915377,0.26754157006102675
5,0.10087337994915377,0.24044472471053968
6,0.09595816289050418,0.4253826217035233
9,0.09595816289050418,0.18493789699298363
3,0.08514418681724635,0.24044472471053968
